0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,heat_on,clusters_1,Date,cluster_reel
0.0,1190.0055931548195,1312.2713928230369,1424.7246914424177,1527.3968811506927,1603.4851774053968,1671.4003524671643,1740.431185060508,1790.605076637854,1216.5602864299651,226.91297628227767,0.0,0.0,0.0,0.0,0.0,0.0,10.185168592288392,218.40055907712667,366.66424308514974,508.64311139527854,651.90495655861,778.0402253754437,888.5545975229835,1,0.0,2018-01-01,"[378.0234507871522, 450.353899304211, 517.7134312777252, 585.2111503868966, 658.8572726584471, 728.517949511887, 799.0961607174659, 1421.1724486789392, 1748.3522190441588, 1631.2743753020463, 1219.2204442770133, 495.2479751525931, 248.71401689180874, 222.54622935662474, 208.21055596004706, 231.18849682090237, 193.78832616595315, 162.95381817883043, 202.2859278258884, 242.0566292327299, 289.2962140120801, 336.3050635783216, 387.8049551033086, 437.29011118339184]"
1005.550681280656,1127.7662922173622,1233.6413572390377,1321.4084941693363,1399.670350033186,1458.8861273893926,1515.1222644092486,2979.323792460229,3739.414021353841,4207.830293724088,4527.073521709761,3052.8850853762774,1991.5430524674664,2360.1695691207933,2598.655999819326,2691.5644869205425,2038.9846772737656,588.7463685785187,707.1306921749712,750.1942875346649,778.1083104725403,824.0810844767184,868.5999980001435,893.9257028484934,1,2.0,2018-01-02,"[746.1204532800688, 866.2501812842958, 1004.733293545396, 1136.1751939718595, 1268.70635763609, 1374.4110769910617, 1493.2774665058255, 3530.9085988950355, 5146.987184732967, 5775.693658808408, 5755.44241556866, 3415.3655218249423, 1602.6944077641263, 1575.2993801476684, 1673.399969219141, 1791.1525839018716, 1295.758780393077, 81.5871562479107, 148.7424085070745, 146.32415575788954, 227.70873630556477, 260.4180234497433, 366.9004796349984, 445.6002194048489]"
924.4367334770942,958.7022520360405,968.2908165321278,932.4834200030817,874.7174133977969,830.205370669988,817.5752660690923,1055.4649983205743,1289.8445680707737,1546.2593246282268,1258.696730675896,424.31097434822726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,2018-01-03,"[378.0234507871522, 450.353899304211, 517.7134312777252, 585.2111503868966, 658.8572726584471, 728.517949511887, 799.0961607174659, 1421.1724486789392, 1748.3522190441588, 1631.2743753020463, 1219.2204442770133, 495.2479751525931, 248.71401689180874, 222.54622935662474, 208.21055596004706, 231.18849682090237, 193.78832616595315, 162.95381817883043, 202.2859278258884, 242.0566292327299, 289.2962140120801, 336.3050635783216, 387.8049551033086, 437.29011118339184]"
19.168216207253863,0.0,18.951647042951663,63.17513940136996,123.52341875799176,159.42626772090443,209.11148174825937,399.2310834896125,621.9059967992362,493.53568988897314,152.6000280912267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,2018-01-04,"[378.0234507871522, 450.353899304211, 517.7134312777252, 585.2111503868966, 658.8572726584471, 728.517949511887, 799.0961607174659, 1421.1724486789392, 1748.3522190441588, 1631.2743753020463, 1219.2204442770133, 495.2479751525931, 248.71401689180874, 222.54622935662474, 208.21055596004706, 231.18849682090237, 193.78832616595315, 162.95381817883043, 202.2859278258884, 242.0566292327299, 289.2962140120801, 336.3050635783216, 387.8049551033086, 437.29011118339184]"
0.0,0.0,0.0,0.0,0.0,0.0,0.0,470.1807988918008,1701.089421514807,1853.5671384277373,819.5298494303497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,2018-01-05,"[378.0234507871522, 450.353899304211, 517.7134312777252, 585.2111503868966, 658.8572726584471, 728.517949511887, 799.0961607174659, 1421.1724486789392, 1748.3522190441588, 1631.2743753020463, 1219.2204442770133, 495.2479751525931, 248.71401689180874, 222.54622935662474, 208.21055596004706, 231.18849682090237, 193.78832616595315, 162.95381817883043, 202.2859278258884, 242.0566292327299, 289.2962140120801, 336.3050635783216, 387.8049551033086, 437.29011118339184]"
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.98060909550259,200.084403397952,351.369090888511,465.6714999113683,550.4772459215965,639.3657960958662,706.3406974794852,836.6554387879661,938.3893676022273,1035.2147637914677,1129.7148615329206,1219.2265762906754,1285.0919154427247,1332.2244957554285,1341.0188948838695,1,0.0,2018-01-06,"[378.0234507871522, 450.353899304211, 517.7134312777252, 585.2111503868966, 658.8572726584471, 728.517949511887, 799.0961607174659, 1421.1724486789392, 1748.3522190441588, 1631.2743753020463, 1219.2204442770133, 495.2479751525931, 248.71401689180874, 222.54622935662474, 208.21055596004706, 231.18849682090237, 193.78832616595315, 162.95381817883043, 202.2859278258884, 242.0566292327299, 289.2962140120801, 336.3050635783216, 387.8049551033086, 437.29011118339184]"
1339.3941392470952,1363.6990961329138,1396.3090343465956,1422.9864179536162,1449.514231685578,1430.8424665667408,1421.046344749644,1474.143636059729,1497.6868535323374,1463.272819955033,1295.78313655089,1051.2190854310102,619.9886212487181,329.64900845069496,96.57589558599285,146.3991681551779,373.2848176070184,606.3282513336453,762.6601889341109,851.922924835031,929.4696309597276,1020.2711538170624,1111.0312300572405,1210.3961568985324,1,0.0,2018-01-07,"[378.0234507871522, 450.353899304211, 517.7134312777252, 585.2111503868966, 658.8572726584471, 728.517949511887, 799.0961607174659, 1421.1724486789392, 1748.3522190441588, 1631.2743753020463, 1219.2204442770133, 495.2479751525931, 248.71401689180874, 222.54622935662474, 208.21055596004706, 231.18849682090237, 193.78832616595315, 162.95381817883043, 202.2859278258884, 242.0566292327299, 289.2962140120801, 336.3050635783216, 387.8049551033086, 437.29011118339184]"
1345.358410710891,1493.670379434021,1647.7704652648754,1786.2540055816426,1903.431162400484,1944.37964192652,1959.4473617595213,3211.304222709412,5301.90432437339,6546.375644128784,7097.753521081002,5200.355268573665,3434.434886535993,4280.090726447801,5375.723742457056,6277.436567076351,4767.446146039546,985.6588346272327,1213.4435183792157,1373.1109328034363,1500.2051393895745,1625.8795782049856,1699.5702353792583,1755.0640127533552,1,1.0,2018-01-08,"[1702.9639525045307, 1845.4502410001355, 1984.7702089932461, 2118.024451185207, 2244.640311260793, 2339.518901400735, 2442.8618049159586, 5066.7972423561405, 7320.842415737609, 8581.73062889434, 9435.470558380519, 7049.302230132614, 4889.4777199556465, 5548.824716047511, 6377.565249973689, 6889.31084313306, 5405.604400854117, 471.5810401793578, 728.7562204546358, 815.8908267959278, 1021.782041679268, 1175.5001178292348, 1367.2208064133142, 1534.0219598890155]"
1839.317161322768,1912.7392428264284,1999.4639488511093,2100.858245905052,2214.345463197824,2329.4214523504047,2444.723738488261,5047.888890351955,7783.588173036712,8223.52295430845,8033.058454539873,4631.222550711012,1399.385115953963,538.7193236941312,97.66601780978816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2.0,2018-01-09,"[746.1204532800688, 866.2501812842958, 1004.733293545396, 1136.1751939718595, 1268.70635763609, 1374.4110769910617, 1493.2774665058255, 3530.9085988950355, 5146.987184732967, 5775.693658808408, 5755.44241556866, 3415.3655218249423, 1602.6944077641263, 1575.2993801476684, 1673.399969219141, 1791.1525839018716, 1295.758780393077, 81.5871562479107, 148.7424085070745, 146.32415575788954, 227.70873630556477, 260.4180234497433, 366.9004796349984, 445.6002194048489]"
0.0,0.0,59.81242086287966,135.39210327339242,342.5993348395059,524.3815049175464,709.0726829980704,2911.7225379483425,4497.784171640313,5363.736090924547,5571.748501519694,2599.9565349109544,74.31466742602787,0.0,61.24449164910766,522.4311127898909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2.0,2018-01-10,"[746.1204532800688, 866.2501812842958, 1004.733293545396, 1136.1751939718595, 1268.70635763609, 1374.4110769910617, 1493.2774665058255, 3530.9085988950355, 5146.987184732967, 5775.693658808408, 5755.44241556866, 3415.3655218249423, 1602.6944077641263, 1575.2993801476684, 1673.399969219141, 1791.1525839018716, 1295.758780393077, 81.5871562479107, 148.7424085070745, 146.32415575788954, 227.70873630556477, 260.4180234497433, 366.9004796349984, 445.6002194048489]"
