0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,heat_on,clusters_1
0.0,1191.0352218384069,1312.7587309635564,1419.5874918518457,1513.1747298933917,1578.4533647967182,1964.393413599108,2340.4662491240088,2674.4241410197283,1974.679566279352,764.4316159963491,0.0,0.0,0.0,0.0,0.0,46.88280217524152,0.0,12.597283641574904,165.0321776132405,309.6156641179259,454.36076796190895,581.4854421606288,692.6962685558465,1,2.0
810.1072582387496,932.4963969348099,1038.4002983638056,1125.9896778158943,1203.8011678240146,1262.344355640278,1615.840150506956,1906.1595357490953,2163.834352832608,2141.1932113074654,2045.3975186558016,1392.473495759099,1642.8857837311662,1425.817470940499,1235.4232953277751,1216.8628466606533,1081.3006235721405,1000.7443760872702,927.5740382191944,938.9120980010048,939.342953604646,961.0826908467352,984.1540591067603,990.4198555110416,1,2.0
1003.8974580352368,1022.8993197490636,1018.7467667843812,970.5123031658222,901.5812609564963,847.1781075114269,864.8541413677593,891.0126564405726,970.9252530393642,970.1368414291501,727.2127789895458,200.97415790813105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.35659158057388,200.29259407857168,324.32651340711885,405.76438433411386,454.39629298890947,1,0.0
451.64962222773465,406.5025863341143,397.2785713580088,433.9690408327151,460.46010400082736,465.801117314244,535.0851296488689,594.7315880149545,656.2921582869021,455.75499267323175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,151.197295692451,592.6193295945632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0
0.0,0.0,0.0,0.0,0.0,0.0,187.43088862614968,527.8033875656765,708.2105415142651,894.2002115689465,1037.4059297524143,801.9746546906899,884.560088665552,934.2349111120784,989.6359738585232,1023.2884537936844,802.3346744996815,893.6398466914253,979.936062560504,1064.2451866237825,1144.0285107108211,1200.6592872901529,1239.0470721262757,1239.7202682552452,1,0.0
1230.5629130377638,1248.0217658327238,1274.5987901591216,1296.0255919954943,1317.9754883997448,1295.3965501247148,1282.2311910804056,1332.4632103799886,1353.8083079575736,1317.4670353127876,1147.8427731327029,901.1199533874752,470.3951848190045,180.61055637426037,0.0,34.410236858253484,223.57049589995583,460.3093270925965,619.7192225377439,710.0461896449051,787.2203897845466,876.9503501784274,966.366477187199,1064.233562064881,1,2.0
1197.5718865160306,1344.0501307786762,1495.9197075723932,1631.600943310681,1745.2853824588674,1782.110397605793,2176.131143927821,2630.219770227246,3105.589663261468,2895.059360157662,2622.8525972977222,1804.5021792744085,2248.831704611992,2201.505747875686,2163.8018966679374,2089.2720137779975,1846.6048573453295,1682.11078601153,1524.4558986793418,1639.5424700506628,1727.1130330644737,1817.1081607463127,1858.3942844873384,1884.2351807928865,1,1.0
1941.3300182615567,1989.9128887563927,2053.7794651487056,2134.084202962571,2227.9346895935087,2324.578387107249,2899.977902199127,3504.9145851676294,4141.505620509545,3426.2702544060376,2098.538805410535,80.2256867322867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2.0
0.0,0.0,30.31400164700608,189.6483584508387,375.627513819316,537.9771792541287,1117.917860854912,1644.100215999788,2086.337969718006,1646.260900947018,980.5440775439783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0
0.0,18.659119648436896,128.6862425707659,326.53450198638166,507.6503553370712,670.8339060366052,1226.4682296284736,1758.7811112809577,2235.51316174752,1907.397600251876,1487.4058574281587,235.9603531523753,274.9136872207528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.80047039711644,264.9943730449304,483.9029506138031,689.9143556407944,1,0.0
884.7787783355014,1059.5708355945244,1214.4017475372675,1335.6405440062154,1421.9898237417,1491.0553647519846,2019.0254383132635,2521.896223120748,3000.9167403192114,2780.759092222572,2366.607640505601,1018.1506934560748,1103.834281861462,496.04513708824373,218.71829291216272,342.35938073491707,303.7436940482803,408.29012235780823,396.3969856187687,658.0120182708488,914.1851504762816,1147.1034384990487,1439.6563304393055,1705.1897209558665,1,2.0
1857.8962631554969,1981.60231485204,2137.049835759004,2312.851271948173,2423.8633564702977,2482.8924287176924,3145.553263690672,3816.7027653145633,3762.004031158656,3045.3070227864664,2031.952874132192,779.1441906546823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.522801713050285,218.61966356784976,437.3930410531029,611.2100871506846,778.6105082237774,1,2.0
929.1807788248769,1070.320853413337,1235.685164141643,1380.5334069080493,1502.9294906693613,1595.4594324705104,1671.1191806598215,1746.1213811632842,1789.4556937878297,1714.88551472783,1614.3215735512858,1583.4227369336731,1262.9880264328967,1063.5090355641514,956.9212838017411,832.3866807969825,806.0472051593315,1107.3223287323854,1290.0629798888183,1408.83693464526,1528.60190451159,1689.1985026542025,1795.5818310065806,1903.6098345737191,1,2.0
2034.8890239178072,2072.919887356424,2117.122833853704,2220.313119611863,2294.7716947995505,2315.2146601704367,2762.4227906054366,3168.4319513077567,3534.0819992940887,3288.10024863352,3047.282074008908,1820.0909818712755,1884.3781703697605,1563.1814345035818,1130.8715458800143,1120.7520190235737,902.0207939111641,1001.6357902963064,949.6961786649916,1042.9506367282083,1096.2429468046175,1163.679464825007,1201.619653909147,1187.3914902903998,1,1.0
1182.2743725307446,1193.6909138220944,1203.489926548973,1205.4901884018254,1212.9161632628093,1207.500145167396,1395.0614228797422,1596.8864368184222,1798.9029547818864,1752.6382848936628,1676.377415794108,1304.877888745912,1584.2166321048207,1541.891669238561,1467.4239225350975,1382.7718122092556,1211.8954463642149,1115.6335806340576,1041.1561429128342,1068.994892380004,1105.0219553180796,1149.9934711939204,1178.1065239653908,1179.8730863286692,1,2.0
1203.7295849254515,1287.386660032607,1389.4823037350434,1485.028795698774,1559.503125510004,1623.5066733140848,1999.527945109236,2382.0018271601075,2738.41903612436,2514.065603816416,1972.6689697227407,657.7880135216255,493.4915864566792,145.39226670658536,0.0,0.0,0.0,32.03055209429294,0.0,172.75655047176406,220.27729603500484,427.2457508503212,618.5251264531762,807.9362193659543,1,2.0
982.7314265071907,1136.3633909121054,1308.7584437843616,1485.0667266971575,1621.4324144384518,1698.3204553282633,2186.9578116319826,2644.524428266908,3072.924248696901,2623.493757692348,1838.363172717596,362.33094072322274,100.86496936208276,0.0,0.0,0.0,0.0,0.0,0.0,0.5993987522087991,13.70184645329573,188.25226609275705,314.47860658208083,431.8721612346562,1,2.0
533.8767882899847,619.8264548513325,723.7146674501854,829.7377940737133,910.2925924043302,977.77295522247,1319.4734547457483,1627.3824957224278,1951.2253430779965,1874.0692872199213,1499.754462463767,303.39058615201066,67.35860400579986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.27530786844,98.3401432143146,304.1679293879788,1,0.0
513.7300551288936,705.4591156164606,881.4237965531574,1027.2253305093764,1169.749876937909,1294.1713837934658,1726.8570938910489,2120.71284844038,2058.68331561338,1768.0453337079816,1714.1617826955116,1401.5762641960682,1390.6791264221174,1395.2519093148585,1362.8117452369988,1318.2025419464262,1134.5140622047256,1134.878563830585,1135.4754209888342,1151.4817912919098,1168.3878618281014,1182.0958114429086,1193.448375157277,1212.2809732891835,1,2.0
1236.3131982096313,1250.887618908644,1263.5192336576874,1278.0603377775406,1291.422881659062,1304.8518125892297,1316.358094876916,1329.8113061917902,1341.38443114439,1328.867698819442,1303.6104784529234,1282.0411202333853,1268.7868799965363,1257.806327203274,1240.1056917764145,1222.6396463330311,1243.9153919927194,1267.8455189336455,1287.990195277962,1309.8985934166558,1339.9095664321794,1358.1471265532018,1366.6798138335507,1383.671001696639,1,2.0
1390.2569067506993,1397.201165032071,1415.4635343069313,1427.2042772965651,1430.8199884978312,1404.3339680580684,1569.4773518251675,1744.4351280100236,1881.6760838827688,1784.0002972983127,1575.3053699377706,902.4747879166681,328.6203844443444,282.44594254888943,378.1681130577636,480.1095404917942,516.3664122051923,520.1373502805945,520.8043595877169,633.3168142674986,764.5914856550297,883.6223578729259,959.0480671117692,1037.5508465284,1,2.0
1099.51899085912,1135.5171551983512,1218.4709762933926,1332.9117368092557,1423.3434831103805,1468.8837026953042,1811.762834091969,2147.0609791062375,2446.9154045372775,2123.491939335603,1464.4209650407356,169.94335741922987,73.43912467831977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.82433898987074,106.00460500971532,1,2.0
225.0804947212528,338.7968585510389,466.96806935656053,627.2445861299057,835.3052860720419,1061.1063599796544,1657.6115844823437,2262.2622276230686,2719.7606231745376,1772.5486692639242,433.765788955985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3.0
0.0,51.45855326303717,189.11994764927655,361.57960661000834,526.730307937527,657.6397220555009,1163.3519676416108,1672.9041982087438,2164.6299582531065,2201.047650035667,1930.1674017994808,851.9726686269859,1411.473398613227,1346.1146235028718,1199.283739737155,1094.0656155496836,811.3396477070492,657.0994751871185,639.6371393777954,848.4711251243061,1037.792270406906,1194.1633176918697,1330.6970545999866,1476.2756234089684,1,0.0
1608.7463168767135,1708.5922348824606,1811.2615543075367,1930.1175388803529,2040.0061292210305,2121.1587934745257,2620.4738704790648,3145.9915378314618,3196.543655646623,2973.4578987537243,2867.745877125948,2224.2922226894807,1824.667744404804,1671.9950468154348,1563.5583906483444,1572.1756142259255,1262.83580475732,1383.634349164553,1539.9162521936378,1726.065749017405,1881.8443166421712,2040.5664662495328,2165.7210849356343,2312.350679889256,1,1.0
2442.545520468615,2456.5155562187138,2538.1618878047007,2648.8031154034834,2699.2881262502124,2763.212174667453,2748.488395047949,2735.1983889425246,2778.8334980006184,2430.696642895382,1937.9974341403288,1200.8948422177782,674.7149521496032,0.0,0.0,0.0,0.0,0.0,0.0,25.4971200572254,280.4912296065595,542.1496769365696,683.381450534027,880.4172566187334,1,2.0
1133.3044186411862,1291.9047969799358,1416.972038758409,1557.1992852308977,1678.795214052916,1754.207562077303,2395.639665280454,3014.3419097081496,3581.1398564209303,3173.757574913172,2745.1140285236543,1121.478404445872,1339.4210085410305,692.385025514166,125.19474789589732,0.0,0.0,0.0,0.0,23.221274954652472,125.93266871917147,340.5237565234347,473.70397482030967,573.5421300047165,1,2.0
720.8312733701168,870.897170424083,1007.614060451,1151.1653349445478,1302.6933367237652,1413.0359927383397,1953.8674026884476,2476.4642220178503,2990.3657377495183,2868.6947976033407,2614.310791267846,1564.4935825865175,2075.1604648098514,1929.699531474551,1660.2862960313068,1511.8160455670877,1147.9723848689173,908.1782455379216,821.7372531853251,1005.2665395419172,1167.6690903198903,1252.3528894786868,1371.8707108586168,1513.6682675408738,1,1.0
1588.385638845306,1663.0224866989447,1737.872993428573,1788.338424202855,1819.8328465987213,1860.8921821080005,2355.371769218822,2837.7201409091576,3333.34187478132,3003.9164934280925,2386.4617902203245,670.5160341346855,503.63603010282526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2.0
0.0,49.22745611814753,183.11555096827212,352.0293850977396,482.836843668716,586.2564285889166,1061.793131670078,1538.0667568249555,2039.063309741672,1899.7295063860288,1645.5385920620613,470.06293303847633,1040.1446582506833,971.671133595766,956.177034342858,1071.6467948283023,895.5030127942881,824.61765797533,748.6154089688789,971.6800502277838,1156.5185166258743,1321.7276215361053,1457.316956050985,1560.5669323431357,1,0.0
1675.2813035843135,1794.7999556216091,1907.7373205585536,2026.600165707772,2157.2469475648904,2278.6223931311542,2941.140974862857,3562.5730299546776,4155.2842919111645,3628.4917134630737,2779.104572643635,862.491182214755,818.2318891692775,321.5565976151338,0.0,0.0,0.0,0.0,0.0,179.8268772697993,307.6709532115492,577.5666393279462,828.8421643121111,1055.2298152031071,1,2.0
1261.5706443745294,1457.2909416081677,1643.0198348209888,1790.0485789152372,1925.816301660612,2065.6602203869625,2654.020200431012,3228.5648732870977,3265.8637149967035,2946.321377054759,2437.4655872564254,1565.2568713461517,991.8578303698304,608.1098075988048,297.9002117078271,127.384695525172,65.07043007529865,248.80140581427256,526.9889704136513,765.0233648096256,997.176892045638,1181.58275338394,1295.5902617972824,1419.402133534204,1,2.0
